x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,label
0.0,0.0,0.0,0.3309905553302603,-0.0528050048305576,-0.1396992813234396,0.5944830021742943,-0.2467090773600217,-0.2169753861238043,0.7863660604140146,-0.4602188728956087,-0.284227198215309,0.9734724113365189,-0.6344604550012543,-0.3531476426178328,0.4766486826536413,-0.8790938705988958,-0.1677066410358743,0.6175480044180837,-1.274214059491084,-0.2728344368052314,0.6929432615739016,-1.5184968597308837,-0.3425097583109087,0.7510758061128835,-1.7540745766840962,-0.3948673664029369,0.3015287366451456,-0.993994892806008,-0.1749645673827627,0.4552523127208712,-1.425405125644178,-0.2838922468959598,0.5676819500878912,-1.681074975219868,-0.3632389049799858,0.6515819557222045,-1.9130174574955028,-0.4169062269070429,0.0987503385485372,-0.9851581373763012,-0.196575625918296,0.0858740278085787,-1.4383217153402608,-0.3174638440714115,0.0859848538252832,-1.7413697459444797,-0.4007330188322143,0.1015318242408962,-2.0174791635829,-0.452633160446682,-0.1067768038667383,-0.8877059118523303,-0.2271831718550083,-0.1031581754254575,-1.245951305286382,-0.3398945705309692,-0.0915154371604859,-1.467561293118339,-0.3986663668363355,-0.0627841750977068,-1.690658422409305,-0.4352073592786966,0
0.0,0.0,0.0,0.3298647751530291,-0.0526844974063054,-0.1411838211227647,0.5937218821244119,-0.2453283746436785,-0.219731865000713,0.7872860341586766,-0.4582693323298466,-0.288005765725893,0.9741935396682238,-0.6358280406374419,-0.3575743540965849,0.4802687918017185,-0.8771213642485957,-0.167764766836311,0.6188907981003241,-1.2715553049522494,-0.2738051530305795,0.6926891698142553,-1.5170952275590774,-0.3448218277782611,0.7498402808015894,-1.7536533575181446,-0.3978722420129881,0.3050666266745101,-0.9942039308818,-0.174253712505583,0.4577714479074036,-1.4264942561194829,-0.2839234133213967,0.5684573638727685,-1.6845997044062808,-0.3645534378169421,0.6509232048851006,-1.9195658742068609,-0.4191063541151221,0.1023816882779527,-0.9869045266213544,-0.1951991951049096,0.0883019307350166,-1.4363812717913265,-0.3152592346438569,0.0892840589107946,-1.7372129410756942,-0.398136294793006,0.1049571877159184,-2.0102091787574805,-0.4497813967316748,-0.1023602865384901,-0.8915443727667588,-0.2254766004577657,-0.0991235674247103,-1.250081599200912,-0.3360404706520057,-0.0872129114539007,-1.47077069212439,-0.393508903584064,-0.0591718114869232,-1.6931304142376762,-0.4293386786217565,0
0.0,0.0,0.0,0.3287971838753681,-0.0550796490425825,-0.1412903527438523,0.5934238595459252,-0.2487223668583891,-0.2197214009723347,0.7873048344896408,-0.461789965313339,-0.2880554818293674,0.9745117930188636,-0.6404518260817011,-0.3574015686397972,0.4800113540364334,-0.8772622754889837,-0.1666921423042789,0.6185004809423753,-1.2729317799260431,-0.2726870168189083,0.6926195739698877,-1.518512791105375,-0.3437398990570896,0.7502914136169035,-1.7555998769907275,-0.3964947512398984,0.3059723857577668,-0.9929305947907968,-0.1729982392450217,0.4585169226896938,-1.4225542046838069,-0.2821799202134781,0.5690798494757846,-1.6824392114048434,-0.3624160302639689,0.6510351372825957,-1.9192860449055504,-0.4167949920880209,0.1047643586066094,-0.9864109173532498,-0.193962313746077,0.0915950773075769,-1.4326671047671349,-0.3127774756829717,0.0933804799823319,-1.7321270899060397,-0.3946080599437712,0.1093757490280611,-2.0033991441885237,-0.4455499279616484,-0.0993299834655034,-0.8933558989550026,-0.224533710812919,-0.0962113971868474,-1.251305544266672,-0.3338331852838374,-0.0851428864949303,-1.4717679162900508,-0.390344108272513,-0.0585614894152673,-1.693531430441508,-0.4254068429235112,0
0.0,0.0,0.0,0.3278885679092558,-0.0540946185074236,-0.1448543939333645,0.5966233236952612,-0.2446072942661742,-0.2259581507560808,0.791832014989084,-0.4595058649056056,-0.2958706997445816,0.977883700611376,-0.6400659007208594,-0.3673084016059005,0.479102467068364,-0.8777589794750078,-0.1767106650954887,0.6207138999412656,-1.2774493435470815,-0.2852768530577599,0.6961461764692848,-1.525732633660583,-0.3569077888295586,0.7536238366299893,-1.764253266635201,-0.4092883356578339,0.3035567004969687,-0.9939835315265546,-0.1821499425425742,0.4607817170695071,-1.4336837777177174,-0.2919335514296803,0.5716065960545195,-1.6985772632563645,-0.3707611351467481,0.651085021610479,-1.9371335992844945,-0.4236033390080141,0.1017585496116387,-0.9878028837199596,-0.2021324509716425,0.0923941824968644,-1.4417968828511412,-0.3210055311947875,0.0964830096781746,-1.7438343120213586,-0.4015583585729798,0.1125320051198102,-2.0155765180665832,-0.451437386325822,-0.1039204759016005,-0.895025188952923,-0.2318716463270035,-0.1020500851413071,-1.254434824231751,-0.3409062004225529,-0.0912259123816239,-1.475883131860107,-0.3961399473144533,-0.0635562823541188,-1.6971685295290615,-0.4299666989642859,0
0.0,0.0,0.0,0.327100406692746,-0.0567042962334315,-0.1456531432396915,0.593094540050225,-0.2482658551682485,-0.22853294977513,0.7895956178525705,-0.457164431611833,-0.3005619416438697,0.975592371058758,-0.6380592491899989,-0.3740980733048903,0.4756206996463195,-0.8796504703960235,-0.1786555016887246,0.6160187412314173,-1.276066440216011,-0.2897989751288988,0.6928896870772043,-1.5231301286878465,-0.3637765411759443,0.7527485667138617,-1.7616318980849548,-0.4180223552814979,0.3005349607201064,-0.994051936895488,-0.1851113470833553,0.4553650093733891,-1.4275879687684867,-0.2974127171692896,0.5689210607119981,-1.6879708916086238,-0.3776872893770137,0.6528443566555432,-1.9253489348912545,-0.4319323379213322,0.0990285257840135,-0.9865769969959536,-0.2064138834559617,0.0896377983382998,-1.436025042472567,-0.3272306794939223,0.0941324672389084,-1.7367976805115093,-0.4081705538596127,0.1116227147733479,-2.008511262967108,-0.4585325285961803,-0.1055332051520449,-0.892794332352161,-0.237722305171349,-0.1036885559114041,-1.251582849688242,-0.3479207668784472,-0.091840259122362,-1.4728451223000696,-0.4035552207304869,-0.0636148408347184,-1.6941169349826728,-0.4380102463454571,0
0.0,0.0,0.0,0.3244038998367177,-0.0570876636176294,-0.1376649597117195,0.5880759228542528,-0.2565138141824311,-0.2142130752565535,0.7827440244645069,-0.4760075604884575,-0.2802118505416764,0.9655854589112464,-0.6520755678587438,-0.3477138960626394,0.475554088669138,-0.8796864832143697,-0.1692634884214995,0.6153070112814023,-1.281065639225318,-0.2737112756506566,0.6904127236163774,-1.529408858755407,-0.343173130795728,0.7458376180901999,-1.766628867794572,-0.3938243889550818,0.2969855282527028,-0.993120427470037,-0.1764550148715004,0.4488871980907276,-1.43507697456767,-0.2797730560857477,0.5565881642059826,-1.6942488005507057,-0.352754777809726,0.6328724101117784,-1.9264134559624808,-0.4013088755783614,0.0942647205728612,-0.9875402113277952,-0.197720797173126,0.0868386792106035,-1.4413750899080784,-0.3103160915620113,0.0886778115529133,-1.7433107644473864,-0.3848637705408716,0.101648843385275,-2.0161042404271674,-0.4306481324187724,-0.1115934028864719,-0.8955779581047618,-0.2284555043379089,-0.1075265990381733,-1.2551523431928404,-0.3321944042700215,-0.097631120640155,-1.47803538625305,-0.3826671563358176,-0.0716766105712762,-1.6985734563190524,-0.4126614051949025,0
0.0,0.0,0.0,0.330761679733135,-0.0574447352749498,-0.1346815768886754,0.5914232017783042,-0.2577564035572459,-0.2099093126360287,0.7847283802622266,-0.4742596560184829,-0.2760912356916108,0.9689140638153092,-0.6479855073125473,-0.3437881692530044,0.4749127219688931,-0.8800329008122917,-0.1612483436795644,0.6142634073289815,-1.270262473135091,-0.266930301822662,0.6894236254284124,-1.5151952385475205,-0.3386242918552521,0.746974491241671,-1.751593281266679,-0.3911088887376965,0.2956391486397658,-0.997300819982304,-0.1703575301254471,0.4461252234491889,-1.433618574271638,-0.276148020215281,0.5564051612370007,-1.6927337064313608,-0.3509070273945048,0.6372054091686107,-1.9292553338281304,-0.4007932125019696,0.0920107253225076,-0.9913487241964224,-0.1938621204601595,0.08437729221174,-1.4358398184961545,-0.3071393381056676,0.0900074821264601,-1.7333191488426454,-0.3803475040082132,0.1075207780755316,-2.0043696323127524,-0.4250812037652222,-0.1129829865422,-0.8979274935629031,-0.2271423905785307,-0.1092414750702536,-1.2563316099923774,-0.3306068969652995,-0.0965737527604139,-1.4781048411042068,-0.3798549224258859,-0.0680335407378067,-1.7001779554147898,-0.4091986398512466,0
0.0,0.0,0.0,0.3165311353061975,-0.0733760174441995,-0.1395496202838114,0.5816872383293706,-0.2767018139485382,-0.2221115244052658,0.7693089244376684,-0.4934006437869919,-0.294129474550492,0.9503076326063208,-0.6583077020420429,-0.368218054294799,0.4686499734774121,-0.8833839495709783,-0.1868759566802071,0.6073050253895135,-1.2906813249764584,-0.2960766328679269,0.682205154697681,-1.538479208306517,-0.3682543204250589,0.7381943366616044,-1.7767202947180754,-0.4194264726170639,0.2855680360033932,-0.9908705693074992,-0.1949329505539357,0.4354084735208856,-1.4362270584370809,-0.2977499848218776,0.5402616232446175,-1.6948331829776533,-0.3665080858131946,0.6166445175242824,-1.9239144727179045,-0.4124464689329028,0.0803771909709037,-0.9890756002581116,-0.2164964499690403,0.0812041288203092,-1.4457335733295684,-0.3242589200538427,0.0846055531212114,-1.7493043266324348,-0.3935143517461157,0.0977850502948088,-2.0150274894379336,-0.4367839915153908,-0.1309079991330943,-0.9070473367675472,-0.2481343562527684,-0.118495989051085,-1.268928070772711,-0.3428747451931452,-0.1048157740017248,-1.4905123746740083,-0.3871173509256986,-0.0787566030245052,-1.7000183636113408,-0.4136012619437887,0
0.0,0.0,0.0,0.3234127256594667,-0.06621373272077,-0.1369813707921558,0.5850448808343071,-0.2721983409089891,-0.2192639250670029,0.7710525451043428,-0.4854042541021011,-0.2918169825233012,0.958467112332459,-0.6528728138089133,-0.3662913777191202,0.4612539433715678,-0.8872681667478995,-0.1783418393324687,0.5996296342130878,-1.2834275953024643,-0.2900372022361677,0.676892230769317,-1.529915681104944,-0.3653472024018628,0.7357930211277712,-1.7672245629666985,-0.4198838515005444,0.2789810287414603,-0.9942676717044544,-0.1895647057524589,0.4230063618797461,-1.4415767998160216,-0.296357162427816,0.5352160716773944,-1.6962864674558262,-0.3688879550530269,0.6188984393193704,-1.927945589837493,-0.4181623992116938,0.0735067539184286,-0.9831520133757328,-0.2149523405269287,0.0624837875970236,-1.431326305950028,-0.3279828901959424,0.0667565258660164,-1.731901994363153,-0.3990527583518557,0.0839387647494455,-2.005566298624265,-0.444057423120398,-0.1351454154007034,-0.8906525382565051,-0.2503954907683106,-0.1319308425249695,-1.2527413848145652,-0.3537449110347299,-0.1183298431302872,-1.4802226874176647,-0.4023540468855089,-0.088483954240955,-1.70368448490956,-0.4325244163921094,0
0.0,0.0,0.0,0.3093055095603741,-0.0936349118326618,-0.1189984349683436,0.571515139059485,-0.3112023975657445,-0.1882001095381376,0.7509652549549221,-0.5282493057117679,-0.2497535847394316,0.9165770514598296,-0.691355168660031,-0.313306337117557,0.4508540197989567,-0.8925976993198683,-0.1623745263118684,0.5876171223122792,-1.2952426074868424,-0.2602499424988781,0.6590971448569921,-1.5403009609013594,-0.323837396174399,0.7107735961744669,-1.7716841549618447,-0.3686761806256686,0.2685656051567452,-0.9969821081919726,-0.1752685722492743,0.4114904258136386,-1.4353863255052317,-0.2664291856695256,0.5146274480155447,-1.6913752969687128,-0.3259150273694703,0.5892978973801009,-1.913031606929588,-0.3648812130293389,0.0687533259604165,-0.9968421404798646,-0.2002425641307901,0.062112764788463,-1.4467671885284434,-0.2958230736626539,0.0641343914608531,-1.7420098955985532,-0.3566825229160371,0.0767026549919313,-1.9964456207152947,-0.3946569024830076,-0.1330443092054968,-0.9124214984390556,-0.2340790464878475,-0.1430526981347329,-1.2667297662529653,-0.3177431915265148,-0.1377890286423533,-1.4859932560989575,-0.3551837988757579,-0.1148812897666873,-1.6914174965364,-0.3771287947216712,0
